IDX	Pmid	First_Author_Last_Name	First_Author_Initials
753	20605898	Williams	NI
762	11983064	Williams	NM
762	12476324	Williams	NM
762	14732600	Williams	NM
762	15142470	Williams	NM
762	16166606	Williams	NM
762	16585465	Williams	NM
762	18003636	Williams	NM
762	18697816	Williams	NM
762	21860033	Williams	NM
782	1332229	Martin	C
782	1844879	Martin	C
782	2545443	Martin	C
782	3030838	Martin	C
782	10066629	Martin	C
782	11641071	Martin	C
782	12079676	Martin	C
782	12271025	Martin	C
782	16453618	Martin	C
782	17140837	Martin	C
782	17246424	Martin	C
782	21586682	Martin	C
782	23246231	Martin	C
782	23451785	Martin	C
782	24253949	Martin	C
782	24264443	Martin	C
782	24275979	Martin	C
782	24275980	Martin	C
782	24301728	Martin	C
790	9205293	Gardner	J
790	9631626	Gardner	J
790	10992738	Gardner	J
790	15741897	Gardner	J
790	15764639	Gardner	J
790	15918248	Gardner	J
790	17019327	Gardner	J
790	18360250	Gardner	J
790	23104716	Gardner	J
791	18727446	Gardner	J
791	18956539	Gardner	J
791	19275005	Gardner	J
791	19702058	Gardner	J
791	19785354	Gardner	J
792	12427416	Thomas	L
792	12749870	Thomas	L
792	20540941	Thomas	LW
792	23845573	Thomas	L
793	16750232	Thomas	L
793	18541782	Thomas	L
793	19320862	Thomas	L
793	19951833	Thomas	L
793	20362495	Thomas	L
793	20810841	Thomas	L
793	21903297	Thomas	L
793	24865681	Thomas	L
795	20358387	Thomas	L
795	22108604	Thomas	L
795	22807134	Thomas	L
795	23244685	Thomas	L
797	15533162	Thomas	L
797	15839872	Thomas	L
797	16156916	Thomas	L
797	19998349	Thomas	L
798	16177616	Thomas	L
798	18344135	Thomas	L
798	19675490	Thomas	L
799	24416921	Thomas	L
799	24581864	Thomas	L
799	24709528	Thomas	L
800	18223196	Thomas	L
800	18971371	Thomas	L
800	21985693	Thomas	L
845	16859544	Romano	M
845	18211702	Romano	M
845	18401091	Romano	M
845	22895967	Romano	M
845	23558442	Romano	M
846	9354683	Romano	M
846	10848988	Romano	M
846	10950936	Romano	M
846	11160920	Romano	M
846	12228232	Romano	M
846	18201569	Romano	M
847	7851187	Romano	M
847	15017668	Romano	M
847	15208531	Romano	M
847	15878573	Romano	M
847	15978716	Romano	M
847	17068500	Romano	M
847	17195901	Romano	M
847	18713240	Romano	M
847	18755715	Romano	M
847	20947881	Romano	M
847	22300083	Romano	M
848	12237950	Romano	M
848	12589263	Romano	M
848	12835628	Romano	M
848	12835647	Romano	M
848	12835649	Romano	M
848	14765033	Romano	M
848	14962658	Romano	M
848	15145492	Romano	M
848	15278911	Romano	M
848	15343141	Romano	M
850	11522718	Romano	M
850	11689458	Romano	M
850	11776300	Romano	M
850	12218086	Romano	M
850	14597668	Romano	M
850	15979293	Romano	M
850	16613567	Romano	M
850	17767357	Romano	M
850	20526535	Romano	M
851	8880845	Moore	A
851	9060022	Moore	A
851	9085306	Moore	A
851	19362611	Moore	A
851	23298471	Moore	A
851	23645858	Moore	A
856	11252728	Moore	A
856	11375925	Moore	A
856	11415973	Moore	A
856	11463734	Moore	A
856	11493591	Moore	A
856	19452459	Moore	A
870	19769329	Khan	MA
870	20175558	Khan	MA
870	20853818	Khan	MA
874	22754079	Khan	MA
874	23456297	Khan	MA
874	24146472	Khan	MA
879	19374471	Khan	MA
879	19807058	Khan	MA
879	20449091	Khan	MA
883	1561395	Khan	MA
883	2251505	Khan	MA
883	11254232	Khan	MA
886	22209719	Khan	MA
886	22511806	Khan	MA
886	23144832	Khan	MA
886	23627651	Khan	MA
889	21409862	Khan	MA
889	21675027	Khan	MA
889	23006437	Khan	MA
889	24604048	Khan	MA
893	12881195	Khan	MA
893	15196575	Khan	MA
893	15590713	Khan	MA
893	15907448	Khan	MA
893	16126780	Khan	MA
893	16420598	Khan	MA
893	16709592	Khan	MA
893	16777682	Khan	MA
893	18346153	Khan	MA
893	19342651	Khan	MA
899	15813635	Khan	MA
899	17492028	Khan	MA
899	19191175	Khan	MA
900	18231785	Khan	MA
900	20188342	Khan	MA
900	20826424	Khan	MA
900	21334583	Khan	MA
901	15150657	Markman	M
901	15300428	Markman	M
901	15338296	Markman	M
901	15500007	Markman	M
901	15717739	Markman	M
901	15763641	Markman	M
901	15847705	Markman	M
901	16110633	Markman	M
901	16249348	Markman	M
901	16325893	Markman	M
901	16377592	Markman	M
901	16461779	Markman	M
901	16502435	Markman	M
901	16538516	Markman	M
901	16549840	Markman	M
901	16595148	Markman	M
901	16620190	Markman	M
901	16683414	Markman	M
901	16716801	Markman	M
901	16832813	Markman	M
901	16834942	Markman	M
901	16859430	Markman	M
901	16864753	Markman	M
901	16901392	Markman	M
901	17223444	Markman	M
901	17324092	Markman	M
901	17430685	Markman	M
901	17544748	Markman	M
901	17598129	Markman	M
901	17633052	Markman	M
901	17960605	Markman	M
901	18181039	Markman	M
901	18259940	Markman	M
901	18279063	Markman	M
901	18336397	Markman	M
901	18336398	Markman	M
901	18336399	Markman	M
901	18377820	Markman	M
901	18536523	Markman	M
901	18567987	Markman	M
901	18765147	Markman	M
901	19080733	Markman	M
901	19246946	Markman	M
901	19395997	Markman	M
901	19447479	Markman	M
901	19671017	Markman	M
901	19780298	Markman	M
901	19804004	Markman	M
901	20044128	Markman	M
901	20212914	Markman	M
901	20215783	Markman	M
901	20592778	Markman	M
901	20711821	Markman	M
902	9817264	Markman	M
902	10873408	Markman	M
902	11106232	Markman	M
902	11283121	Markman	M
902	11465869	Markman	M
902	12022380	Markman	M
902	12184469	Markman	M
902	12829663	Markman	M
902	13678730	Markman	M
902	14656281	Markman	M
902	15352646	Markman	M
902	15493367	Markman	M
903	21221861	Markman	M
903	21233248	Markman	M
903	21559791	Markman	M
903	21570108	Markman	M
903	21654613	Markman	M
903	22180406	Markman	M
903	22182970	Markman	M
903	22923018	Markman	M
903	23016781	Markman	M
903	23392268	Markman	M
903	23430700	Markman	M
903	23726888	Markman	M
903	24510743	Markman	M
906	11724676	Lee	J
906	12398880	Lee	J
906	14550827	Lee	J
907	16495654	Park	JS
907	16608214	Park	JS
907	18239426	Park	JS
907	18722771	Park	JS
907	20022495	Park	JS
908	17366814	Park	JS
908	17764717	Park	JS
908	19150735	Park	JS
908	19439357	Park	JS
908	19943641	Park	JS
908	20514482	Park	JS
908	21495631	Park	JS
909	20205737	Park	JS
909	20565958	Park	JS
909	21930306	Park	JS
909	23100599	Park	JS
910	18630961	Park	JS
910	18949790	Park	JS
910	18985789	Park	JS
910	19049400	Park	JS
910	19280636	Park	JS
910	19413492	Park	JS
911	17326125	Park	JS
911	17345596	Park	JS
911	18158802	Park	JS
911	18999978	Park	JS
911	19744455	Park	JS
911	22379336	Park	JS
911	22563213	Park	JS
911	22787372	Park	JS
911	23478949	Park	JS
912	15055531	Park	JS
912	17086420	Park	JS
912	18317777	Park	JS
913	11145189	Park	JS
913	11693533	Park	JS
913	12009025	Park	JS
914	20399261	Park	JS
914	21449708	Park	JS
914	21532187	Park	JS
915	15500634	Park	JS
915	16507040	Park	JS
915	21204987	Park	JS
916	15119010	Park	JS
916	16127772	Park	JS
916	17618953	Park	JS
916	17933415	Park	JS
916	19415164	Park	JS
916	19914667	Park	JS
916	20215975	Park	JS
916	20961967	Park	JS
916	21986103	Park	JS
916	22682537	Park	JS
916	23127592	Park	JS
917	20064191	Park	JS
917	21679843	Park	JS
917	22653012	Park	JS
917	23067092	Park	JS
917	23147858	Park	JS
917	23330009	Park	JS
917	23361154	Park	JS
917	23995852	Park	JS
917	24134690	Park	JS
918	15754985	Park	JS
918	16003588	Park	JS
918	16506204	Park	JS
919	19179380	Lee	J
919	19427829	Lee	J
919	19580782	Lee	J
920	16277408	Lee	J
920	16277409	Lee	J
920	16385975	Lee	J
920	20836175	Lee	J
920	23561187	Lee	J
920	24763926	Lee	J
920	24790967	Lee	J
920	24804059	Lee	J
920	25045891	Lee	J
921	22538686	Lee	J
921	22543511	Lee	J
921	22622518	Lee	J
921	22742666	Lee	J
921	22785639	Lee	J
921	23778438	Lee	J
922	16598728	Lee	J
922	17457883	Lee	J
922	19319895	Lee	J
922	19619663	Lee	J
922	20202922	Lee	J
922	21040793	Lee	J
922	21549203	Lee	J
922	22056461	Lee	J
923	14525223	Lee	J
923	15281124	Lee	J
923	15752606	Lee	J
923	16948155	Lee	J
923	20872556	Lee	J
923	22920099	Lee	J
923	23214548	Lee	J
923	24032867	Lee	J
924	17045879	Lee	J
924	20045590	Lee	J
924	20889418	Lee	J
924	21328319	Lee	J
930	23988132	Watson	R
930	24294196	Watson	R
930	24828635	Watson	R
940	9064943	Weber	M
940	10090217	Weber	M
940	11310304	Weber	M
943	9642710	Weber	M
943	9759814	Weber	M
943	10220058	Weber	M
944	17900675	Weber	M
944	19020413	Weber	M
944	19066855	Weber	M
944	19426754	Weber	M
944	20346635	Weber	M
946	8303455	Weber	M
946	8385591	Weber	M
946	8608689	Weber	M
946	10524559	Weber	M
946	17041348	Weber	M
947	9123029	Weber	M
947	9142250	Weber	M
947	9202642	Weber	M
947	9414883	Weber	M
947	9529536	Weber	M
950	18651043	Weber	M
950	21742093	Weber	M
950	23257946	Weber	M
955	11044860	Weber	M
955	11770058	Weber	M
955	15506879	Weber	M
956	10869061	Weber	M
956	11090867	Weber	M
956	11150970	Weber	M
956	12710508	Weber	M
957	20715774	Weber	M
957	23018882	Weber	M
957	23193999	Weber	M
957	23613333	Weber	M
957	24151009	Weber	M
963	12140300	Weber	M
963	14631219	Weber	M
963	16498604	Weber	M
964	18802809	Weber	M
964	19775935	Weber	M
964	20498181	Weber	M
964	21700728	Weber	M
969	20153722	Weber	M
969	21785714	Weber	M
972	21315727	Weber	M
972	22525600	Weber	M
972	23583446	Weber	M
983	17937304	Weber	M
983	22615403	Weber	M
985	10780582	Jones	R
985	11165995	Jones	R
985	11217629	Jones	R
985	11380314	Jones	R
985	18501223	Jones	R
985	18940946	Jones	R
985	19166433	Jones	R
985	19520018	Jones	R
985	19659497	Jones	R
985	19679615	Jones	R
985	19737151	Jones	R
985	19797597	Jones	R
985	20200179	Jones	R
985	22429430	Jones	R
986	12705116	Jones	R
986	16908234	Jones	R
986	17160484	Jones	R
986	18535900	Jones	R
986	18666222	Jones	R
986	21664834	Jones	R
987	7462450	Jones	R
987	21771142	Jones	R
987	22913320	Jones	R
988	18654149	Jones	R
988	18654215	Jones	R
988	18654275	Jones	R
988	18654333	Jones	R
988	18654396	Jones	R
988	18654457	Jones	R
988	18654512	Jones	R
988	18685624	Jones	R
988	18838988	Jones	R
988	19197299	Jones	R
988	19350021	Jones	R
988	19498384	Jones	R
988	19661999	Jones	R
988	19809442	Jones	R
988	19966819	Jones	R
991	17215601	Lee	J
991	17420524	Lee	J
991	17635300	Lee	J
991	23730866	Lee	J
991	24698649	Lee	J
991	25030788	Lee	J
992	10675679	Lee	J
992	10675680	Lee	J
992	11011997	Lee	J
992	11370702	Lee	J
992	12214870	Lee	J
992	12455474	Lee	J
992	12561235	Lee	J
992	12785740	Lee	J
992	12880288	Lee	J
992	14609139	Lee	J
993	16218738	Lee	J
993	16231378	Lee	J
993	16802399	Lee	J
993	17384635	Lee	J
994	19538335	Lee	J
994	19929958	Lee	J
994	20103474	Lee	J
994	20345393	Lee	J
996	18592134	Lee	J
996	18841370	Lee	J
996	19831135	Lee	J
996	20336287	Lee	J
996	20683738	Lee	J
996	21479604	Lee	J
996	21717191	Lee	J
998	19280342	Lee	J
998	19965248	Lee	J
999	21347015	Lee	J
999	21494398	Lee	J
999	22271826	Lee	J
999	23366915	Lee	J
999	24110535	Lee	J
1000	2315695	Lee	J
1000	7806573	Lee	J
1000	8450887	Lee	J
1000	9427291	Lee	J
1000	10432119	Lee	J
1000	17613313	Lee	J
1001	18163751	Lee	J
1001	18513084	Lee	J
1001	19245239	Lee	J
1002	14507370	Lee	J
1002	18263740	Lee	J
1002	18503004	Lee	J
1002	19304830	Lee	J
1002	20348311	Lee	J
1002	20836989	Lee	J
1002	22287004	Lee	J
1002	22516221	Lee	J
1003	17055192	Lee	J
1003	19112500	Lee	J
1003	22400009	Lee	J
1003	22666087	Lee	J
1004	19595677	Lee	J
1004	21159635	Lee	J
1004	21247490	Lee	J
1004	21874468	Lee	J
1005	18575537	Lee	J
1005	21964098	Lee	J
1005	22699280	Lee	J
1005	22858863	Lee	J
1006	17656319	Lee	J
1006	20017516	Lee	J
1006	22243962	Lee	J
1006	23337810	Lee	J
1007	11934847	Lee	J
1007	17428826	Lee	J
1007	19020300	Lee	J
1007	19570516	Lee	J
1008	11460620	Lee	J
1008	14981644	Lee	J
1008	15287006	Lee	J
1009	20211742	Lee	J
1009	22108978	Lee	J
1009	23037374	Lee	J
1009	23403378	Lee	J
1009	24022621	Lee	J
1009	24761298	Lee	J
1010	17611229	Lee	J
1010	17687387	Lee	J
1010	24252877	Lee	J
1011	16806299	Lee	J
1011	18241048	Lee	J
1011	18487277	Lee	J
1012	10891199	Lee	HY
1012	12039571	Lee	HY
1012	12762670	Lee	HY
1012	12926922	Lee	HY
1012	12967294	Lee	HY
1012	16538262	Lee	HY
1012	18656350	Lee	HY
1012	20455551	Lee	HY
1013	22012173	Lee	HY
1013	22323951	Lee	HY
1013	23060987	Lee	HY
1014	22125756	Lee	HY
1014	22829685	Lee	HY
1014	23413244	Lee	HY
1015	17701260	Lee	HY
1015	19079613	Lee	HY
1015	19381725	Lee	HY
1015	19439465	Lee	HY
1015	19660475	Lee	HY
1016	15303858	Lee	HY
1016	17298179	Lee	HY
1016	21081955	Lee	HY
1016	23006623	Lee	HY
1016	23493562	Lee	HY
1016	23661684	Lee	HY
1017	14730565	Lee	HY
1017	15185093	Lee	HY
1017	16441257	Lee	HY
1017	17106736	Lee	HY
1017	18476821	Lee	HY
1017	19014619	Lee	HY
1017	19130795	Lee	HY
1017	20456584	Lee	HY
1017	20457067	Lee	HY
1017	21198614	Lee	HY
1017	21626087	Lee	HY
1017	22981178	Lee	HY
1018	11501548	Lee	HY
1018	11973407	Lee	HY
1018	16117979	Lee	HY
1018	18032780	Lee	HY
1018	18063811	Lee	HY
1018	18824657	Lee	HY
1018	19296761	Lee	HY
1018	20962429	Lee	HY
1018	21831438	Lee	HY
1018	23002242	Lee	HY
1019	12016529	Lee	HY
1019	12521373	Lee	HY
1019	12683906	Lee	HY
1019	12745466	Lee	HY
1020	20004480	Lee	HY
1020	20416024	Lee	HY
1020	20452036	Lee	HY
1020	21304229	Lee	HY
1020	21546094	Lee	HY
1020	23798968	Lee	HY
1021	16155148	Lee	HY
1021	16731894	Lee	HY
1021	17522744	Lee	HY
1021	17673841	Lee	HY
1021	18603184	Lee	HY
1021	19111932	Lee	HY
1021	19299033	Lee	HY
1021	19412512	Lee	HY
1021	19559350	Lee	HY
1021	19949671	Lee	HY
1021	20461469	Lee	HY
1021	21076587	Lee	HY
1021	21093094	Lee	HY
1021	21508733	Lee	HY
1022	16846923	Lee	HY
1022	18313789	Lee	HY
1022	20066745	Lee	HY
1022	20647409	Lee	HY
1022	22039328	Lee	HY
1022	22839762	Lee	HY
1022	22963347	Lee	HY
1022	23769392	Lee	HY
1022	24630176	Lee	HY
1023	21667760	Lee	HY
1023	22913012	Lee	HY
1023	23033741	Lee	HY
1023	23829131	Lee	HY
1023	24802054	Lee	HY
1024	12068000	Lee	HY
1024	14871987	Lee	HY
1024	15313408	Lee	HY
1024	15494604	Lee	HY
1024	15994153	Lee	HY
1024	16115952	Lee	HY
1024	16288123	Lee	HY
1025	9259614	Lee	HY
1025	10799247	Lee	HY
1025	10867827	Lee	HY
1025	12368621	Lee	HY
1025	16258979	Lee	HY
1026	12953106	Lee	HY
1026	15748654	Lee	HY
1026	21949153	Lee	HY
1027	20729140	Lee	HY
1027	21291855	Lee	HY
1027	21353490	Lee	HY
1027	22743015	Lee	HY
1028	19271048	Lee	HY
1028	21057758	Lee	HY
1028	21597668	Lee	HY
1028	21757882	Lee	HY
1028	22091553	Lee	HY
1028	22499476	Lee	HY
1028	22986875	Lee	HY
1030	11971212	Lee	HY
1030	15012689	Lee	HY
1030	15981773	Lee	HY
1030	16957012	Lee	HY
1031	20064464	Lee	HY
1031	21601170	Lee	HY
1031	23154024	Lee	HY
1032	16807088	Lee	HY
1032	21109199	Lee	HY
1032	21793029	Lee	HY
1033	14981472	Anderson	CM
1033	19147294	Anderson	C
1033	24824540	Anderson	C
1034	20621563	Anderson	C
1034	20980201	Anderson	C
1034	23294808	Anderson	C
1034	23791821	Anderson	C
1035	19214268	Anderson	C
1035	19500351	Anderson	C
1035	19777106	Anderson	C
1035	21179252	Anderson	C
1035	21365400	Anderson	C
1035	21496066	Anderson	C
1035	21519412	Anderson	C
1035	21521431	Anderson	C
1035	22611265	Anderson	C
1035	23049094	Anderson	C
1035	23219056	Anderson	C
1035	24183832	Anderson	C
1035	24456532	Anderson	C
1037	12946109	Anderson	C
1037	14746376	Anderson	C
1037	16676792	Anderson	C
1037	16856218	Anderson	C
1037	17638588	Anderson	C
1037	18350573	Anderson	C
1037	19071145	Anderson	C
1037	19840243	Anderson	C
1037	20175403	Anderson	C
1037	20888369	Anderson	C
1038	18478805	Anderson	C
1038	22379356	Anderson	C
1038	23625105	Anderson	C
1038	24726421	Anderson	CA
1039	7930146	Watson	R
1039	8056912	Watson	R
1039	8188956	Watson	R
1039	8836763	Watson	R
1039	9004015	Watson	R
1039	9077175	Watson	R
1039	9386425	Watson	R
1039	9473897	Watson	R
1039	9510714	Watson	R
1039	9512576	Watson	R
1039	9559390	Watson	R
1039	9610018	Watson	R
1039	10320508	Watson	R
1039	10564407	Watson	R
1039	11524098	Watson	R
1039	12008242	Watson	R
1039	12008364	Watson	R
1039	12008375	Watson	R
1039	12008387	Watson	R
1039	12008418	Watson	R
1039	12008419	Watson	R
1039	12008617	Watson	R
1039	12030746	Watson	R
1039	12094517	Watson	R
1039	12100652	Watson	R
1039	12175351	Watson	R
1039	12387761	Watson	R
1039	12559137	Watson	R
1039	12640929	Watson	R
1039	12919226	Watson	R
1039	14639977	Watson	R
1039	14725776	Watson	R
1039	15284668	Watson	R
1039	15317519	Watson	R
1039	15607247	Watson	R
1039	16553694	Watson	R
1039	17028075	Watson	R
1039	18226289	Watson	R
1039	18241870	Watson	R
1039	18269538	Watson	R
1039	19040896	Watson	R
1039	19120753	Watson	R
1039	19697977	Watson	R
1039	20435518	Watson	R
1039	20492063	Watson	R
1039	21854246	Watson	R
1039	21883577	Watson	R
1039	22221696	Watson	R
1039	22429932	Watson	R
1039	23134275	Watson	R
1039	24099516	Watson	R
